year,ED_region,county,Price,Capacity,ShareCCC,ShareFCC,SharePublic,ShareHighRated,ShareLowRated,t_underSA_cap,t_underSA_cap_pCCC,t_underSA_cap_FCC,t_underSA_cap_public,t_underSA_cap_HR,t_underSA_cap_pq12,region
2016,NorthCentral,Todd,100.99328,12.138166,.01754386,.82456142,.15789473,.21052632,.78947371,691.87549,30.250132,464,197.62534,247.87546,444,Greater MN
2016,Southwest,Nobles,104.28564,13.990389,.039999999,.80000001,.16,.2,.80000001,699.51941,103.6067,386,209.91272,281.92548,417.59393,Greater MN
2016,Metro,Hennepin,191.89902,28.881207,.29503545,.62695038,.078014188,.21276596,.78723407,40722.5,29784.67,8024.8667,2912.9644,15933.584,24788.916,MSA
2016,Northwest,Pennington,111.02288,11.218356,.032258064,.91935486,.048387095,.064516127,.93548387,695.53802,108.90048,530,56.637573,66.637573,628.90045,Greater MN
2016,Southern,Mower,110.85503,12.961233,.024096385,.87951809,.096385539,.12048193,.87951809,1075.7823,201.91963,690,183.86269,343.60086,732.18146,Greater MN
2016,Metro,Scott,168.05945,14.461357,.067164183,.9004975,.03233831,.079601988,.920398,5813.4653,2091.4375,3446.6001,275.42789,1073.655,4739.8105,MSA
2016,Southeast,Dodge,125.1554,12.072983,.027027028,.93243241,.040540539,.040540539,.95945948,893.40076,139.1506,684,70.25013,70.25013,823.15063,Greater MN
2016,Central,Stearns,120.40442,13.637267,.063457333,.89059079,.045951858,.098468274,.90153176,6232.231,1742.918,4029,460.31293,1355.9601,4876.271,Greater MN
2016,Southeast,Goodhue,124.78423,12.466622,.054054055,.87387389,.072072074,.12612613,.87387389,1383.795,292.67004,934,157.12506,388.11975,995.67535,Greater MN
2016,Central,Wright,143.06792,13.602548,.041176472,.89411765,.064705886,.10294118,.89705884,4624.8662,1181.8191,2981.1667,461.88037,1164.3444,3460.5217,MSA
2016,Southwest,Lyon,114.87191,13.053034,.058333334,.85833335,.083333336,.125,.875,1566.364,279.81372,1058,228.55029,344.17563,1222.1884,Greater MN
2016,Southeast,Fillmore,113.40438,15.209015,.079999998,.80000001,.12,.12,.88,760.45074,251.3257,392,117.12507,117.12507,643.32568,Greater MN
2016,Southcentral,Le Sueur,123.36251,11.439249,.011627907,.90697676,.08139535,.11627907,.88372093,983.77539,79.406593,770,134.3688,233.77541,750,Greater MN
2016,Southern,Rice,133.94978,11.924651,.043478262,.92028987,.036231883,.057971016,.942029,1645.6019,394.76422,1130,120.83768,236.4944,1409.1075,Greater MN
2016,EastCentral,Mille Lacs,117.64379,17.535069,.098039217,.80392158,.098039217,.13725491,.86274511,894.28845,416.28845,378,100,178.28152,716.0069,Greater MN
2016,Southeast,Houston,112.30662,11.16581,.028571429,.88571429,.085714288,.12857144,.87142855,781.60669,103.6067,556,122,212.86908,568.73761,Greater MN
2016,Headwaters,Beltrami,111.70107,13.088129,.03305785,.87603307,.090909094,.12396694,.87603307,1583.6637,133.10059,1032,418.56305,454.56305,1129.1006,Greater MN
2016,Central,Sherburne,141.19113,14.797578,.068965517,.89224136,.038793102,.06465517,.93534482,3433.0381,1172.3265,2079,181.71158,364.05814,3068.98,MSA
2016,Southcentral,Martin,109.671,12.432293,.027777778,.8888889,.083333336,.083333336,.91666669,895.12506,143.12506,632,120,120,775.12506,Greater MN
2016,Westcentral,Otter Tail,110.97395,11.677892,.034482758,.88275862,.08275862,.12413793,.87586206,1693.2943,126.2943,1182,385,445,1248.2943,Greater MN
2016,Arrowhead,Saint Louis,121.3532,17.024845,.12662338,.75324672,.12012987,.18506494,.81493509,5243.6523,1841.9515,2260,1141.7009,1711.6716,3531.9807,Greater MN
2016,Southwestcentral,McLeod,119.16211,13.272969,.054545455,.86363637,.081818178,.10909091,.89090908,1460.0266,285.86374,980.78766,193.3752,267.82544,1192.2012,Greater MN
2016,Westcentral,Clay,123.62054,13.092545,.062146891,.89265537,.04519774,.10734463,.89265537,2317.3804,669.17133,1489.5714,158.63757,385.50665,1931.8737,Greater MN
2016,NorthCentral,Morrison,107.70712,11.091615,.027027028,.8918919,.081081077,.1981982,.8018018,1231.1692,111.16924,940,180,379.16925,852,Greater MN
2016,UpperMNvalley,Chippewa,106.5722,11.992773,.02631579,.89473683,.078947365,.13157895,.86842108,455.72537,57.47525,328,70.25013,90.25013,365.47525,Greater MN
2016,Northwest,Red Lake,92.903931,20.826365,.043478262,.73913044,.2173913,.26086956,.73913044,479.00638,31.006386,172,276,286,193.00638,Greater MN
2016,Southwest,Murray,112.35906,13.339784,.045454547,.86363637,.090909094,.090909094,.90909094,293.47525,57.47525,196,40,40,253.47525,Greater MN
2016,Metro,Carver,174.03384,22.376022,.16763006,.78612715,.046242774,.12138728,.8786127,3871.0518,2469.0518,1243,159,1286.5797,2584.4719,MSA
2016,Westcentral,Stevens,103.53663,12.097608,.030303031,.84848487,.12121212,.18181819,.81818181,399.22104,46.887703,272.33334,80,136.8877,262.33334,Greater MN
2016,Southcentral,Blue Earth,124.97506,18.581919,.12258065,.81290323,.064516127,.1032258,.89677417,2880.1975,948.19739,1202,730,808.08142,2072.116,Greater MN
2016,Southern,Steele,118.18203,13.263167,.037313432,.91791046,.044776119,.059701491,.9402985,1777.2645,397.9079,1226,153.35657,359.98242,1417.2821,Greater MN
2016,Southcentral,Brown,111.41722,14.022868,.04040404,.87878788,.080808081,.17171717,.82828283,1388.2639,260.15112,878,250.11282,340.11282,1048.1511,Greater MN
2016,Central,Benton,121.38397,12.495811,.034013607,.94557822,.020408163,.047619049,.95238096,1836.8842,408.55081,1368.3334,60,102,1734.8842,Greater MN
2016,NorthCentral,Crow Wing,120.0508,14.859402,.11666667,.81666666,.06666667,.11666667,.88333333,1783.1282,648.86536,922,212.26291,356.13837,1426.9899,Greater MN
2016,NorthCentral,Cass,96.248192,12.713341,.016666668,.76666665,.21666667,.38333333,.61666667,762.80042,40.837677,436,285.96274,416.80042,346,Greater MN
2016,Southcentral,Watonwan,124.53953,14.52285,.13043478,.78260869,.086956523,.2173913,.78260869,334.02554,111.16924,190,32.856308,112.43161,221.59393,Greater MN
2016,Westcentral,Douglas,114.26711,12.4197,.030075189,.91729325,.052631579,.075187966,.92481202,1651.8201,235.95103,1261,154.86908,184.86908,1466.951,Greater MN
2016,Arrowhead,Cook,108.34177,10.717713,.083333336,.83333331,.083333336,.33333334,.66666669,128.61256,13.612559,95,20,50,78.612556,Greater MN
2016,Southwestcentral,Meeker,103.22169,15.214303,.048780486,.82926828,.12195122,.14634146,.85365856,623.78644,180.74454,337.66666,105.3752,219.56944,404.21695,Greater MN
2016,Southcentral,Nicollet,127.19842,17.13105,.13414635,.81707317,.048780486,.085365854,.91463417,1404.7461,668.74609,656,80,110,1294.7461,Greater MN
2016,Southwest,Cottonwood,107.2161,10.844009,.024390243,.87804878,.097560972,.12195122,.87804878,444.6044,24.200106,351.66666,68.737625,92.937729,351.66666,Greater MN
2016,Northwest,Roseau,104.8448,10.059784,0,.92753625,.072463766,.10144927,.89855075,694.12506,0,600,94.125069,114.12507,580,Greater MN
2016,Headwaters,Clearwater,102.54484,11.036721,0,.875,.125,.25,.75,264.88132,0,209,55.881317,91.881317,173,Greater MN
2016,Arrowhead,Itasca,110.66655,13.212939,.078651689,.76404494,.15730338,.34831461,.65168542,1175.9515,201.16338,631,343.78818,639.33899,536.61255,Greater MN
2016,Northwest,Norman,102.24921,14.759742,.055555556,.77777779,.16666667,.16666667,.83333331,265.67535,29.493879,144,92.181473,92.181473,173.49388,Greater MN
2016,EastCentral,Chisago,139.37653,14.064977,.072916664,.85416669,.072916664,.09375,.90625,1350.2378,441.23776,769,140,250.28131,1099.9564,MSA
2016,Arrowhead,Koochiching,96.086235,11.34584,0,.83333331,.16666667,.16666667,.83333331,340.37518,0,235,105.3752,105.3752,235,Greater MN
2016,Arrowhead,Carlton,121.83003,16.652666,.10606061,.78787881,.10606061,.30303031,.69696969,1099.076,463.87598,495.20001,140,665.87598,433.20001,Greater MN
2016,Southwest,Pipestone,100.54927,11.768592,.02631579,.84210527,.13157895,.15789473,.84210527,447.20648,40.081425,312,95.125069,105.12507,342.08142,Greater MN
2016,Southwest,Rock,102.4782,11.404762,0,.95238096,.047619049,.047619049,.95238096,479,0,379,100,100,379,Greater MN
2016,Southwest,Redwood,104.51574,10.781986,0,.90196079,.098039217,.11764706,.88235295,549.88135,0,454,95.881317,105.88132,444,Greater MN
2016,Headwaters,Hubbard,119.80531,11.661211,.03773585,.9245283,.03773585,.3018868,.6981132,618.04419,96.044174,482,40,226.93773,391.10645,Greater MN
2016,Southcentral,Faribault,122.77128,12.35407,.13513513,.78378379,.081081077,.1891892,.8108108,457.10059,133.10059,264,60,152.96913,304.13144,Greater MN
2016,Southcentral,Waseca,114.37625,12.278703,.045454547,.86363637,.090909094,.090909094,.90909094,540.26288,79.406601,388,72.856308,72.856308,467.40659,Greater MN
2016,Southcentral,Sibley,116.14793,10.576923,0,.90384614,.096153848,.13461539,.86538464,550,0,450,100,120,430,Greater MN
2016,Arrowhead,Lake,110.46547,10,0,.91666669,.083333336,.083333336,.91666669,120,0,100,20,20,100,Greater MN
2016,UpperMNvalley,Yellow Medicine,105.7332,10.955812,.04255319,.87234044,.08510638,.19148937,.80851066,514.92316,46.131451,393.66666,75.125069,151.25652,363.66666,Greater MN
2016,Westcentral,Grant,87.573601,11.630959,0,.76190478,.23809524,.2857143,.71428573,244.25014,0,152,92.25013,102.25013,142,Greater MN
2016,EastCentral,Pine,116.99095,12.543385,.039215688,.86274511,.098039217,.23529412,.7647059,639.71259,93.712616,446,100,245.71262,394,Greater MN
2016,UpperMNvalley,Lac qui Parle,107.78706,11.476191,.047619049,.80952382,.14285715,.14285715,.85714287,241,10,158,73,73,168,Greater MN
2016,Arrowhead,Aitkin,102.40163,12,0,.84615386,.15384616,.1923077,.80769229,312,0,230,82,96,216,Greater MN
2016,Southwest,Lincoln,96.223183,11.090909,0,.86363637,.13636364,.13636364,.86363637,244,0,184,60,60,184,Greater MN
2016,Westcentral,Pope,110.42785,12.770386,.037037037,.8888889,.074074075,.074074075,.92592591,344.80042,81.675354,228,35.125065,35.125065,309.67535,Greater MN
2016,Northwest,Marshall,98.12355,11.365346,.030303031,.81818181,.15151516,.18181819,.81818181,375.0564,37.056412,254,84,94,281.0564,Greater MN
2016,UpperMNvalley,Swift,94.757202,12.126217,.032258064,.80645162,.16129032,.16129032,.83870965,375.91272,49.912716,238,88,88,287.91272,Greater MN
2016,EastCentral,Kanabec,116.66501,24.604517,.055555556,.8611111,.083333336,.22222222,.77777779,885.76263,94.762634,338,453,507,378.76263,Greater MN
2016,Westcentral,Becker,110.46429,11.903317,.039215688,.85294116,.10784314,.30392158,.69607842,1214.1383,108.90047,852,253.23788,483.10059,731.03778,Greater MN
2016,EastCentral,Isanti,136.23849,17.816122,.13333334,.77777779,.088888891,.22222222,.77777779,801.72546,395.72549,326,80,278.93542,522.79004,MSA
2016,Headwaters,Mahnomen,82.854477,14.958337,0,.71428573,.2857143,.5714286,.42857143,314.12506,0,164,150.12506,234.12506,80,Greater MN
2016,Southwestcentral,Renville,105.67431,12.646887,.078947365,.78947371,.13157895,.13157895,.86842108,480.5817,85.456619,300,95.125069,95.125069,385.45663,Greater MN
2016,Northwest,Kittson,91.776199,10.842105,0,.78947371,.21052632,.21052632,.78947371,206,0,142,64,64,142,Greater MN
2016,Headwaters,Lake of the Woods,88.752785,11.460318,0,.77777779,.22222222,.33333334,.66666669,103.14286,0,63.142857,40,50,53.142857,Greater MN
2016,UpperMNvalley,Big Stone,95.883911,11,0,.83333331,.16666667,.16666667,.83333331,198,0,148,50,50,148,Greater MN
2016,Southwest,Jackson,102.55692,12.580568,.055555556,.80555558,.1388889,.16666667,.83333331,452.90048,93.775406,264,95.125069,101.12507,351.77542,Greater MN
2016,Westcentral,Traverse,95.76355,11.166667,0,.83333331,.16666667,.16666667,.83333331,134,0,94,40,40,94,Greater MN
2016,Westcentral,Wilkin,94.414772,11.391304,0,.82608694,.17391305,.17391305,.82608694,262,0,182,80,80,182,Greater MN
2017,Southeast,Freeborn,98.872215,12.745605,.049180329,.86885244,.081967212,.14754099,.85245901,777.48187,196.9819,465.5,115,321.9819,455.5,Greater MN
2017,Metro,Washington,163.15977,19.14006,.12173913,.80217391,.076086953,.18913044,.81086957,8804.4277,4538.8779,3347.55,918,3301.6548,5502.7734,MSA
2017,Southwestcentral,Kandiyohi,105.28463,12.732856,.046296295,.8888889,.064814813,.18518518,.81481481,1375.1484,334.68173,839.46667,201,512.57532,862.57312,Greater MN
2017,Southern,Olmsted,146.65381,17.613878,.083732061,.86842108,.047846891,.13875598,.86124402,7362.6011,2965.9409,3326.6599,1070,3027.2871,4335.3135,Greater MN
2017,Southern,Winona,109.95101,15.380215,.078651689,.83146065,.089887641,.15730338,.84269661,1368.8391,435.53909,676.29999,257,473.46301,895.3761,Greater MN
2017,NorthCentral,Wadena,87.992554,11.492507,.057142857,.77142859,.17142858,.25714287,.74285716,402.23773,52.937729,233.3,116,158.68759,243.55013,Greater MN
2017,Metro,Ramsey,171.83318,25.550661,.25,.64715189,.1028481,.27848101,.72151899,16148.018,10332.146,3469.8713,2346,7839.1079,8308.9102,MSA
2017,Metro,Dakota,173.72162,21.885544,.15994437,.78859526,.051460363,.15159944,.84840053,15735.706,8955.1396,5339.5669,1441,5658.7588,10076.947,MSA
2017,Metro,Anoka,153.89525,17.872824,.12892562,.8066116,.064462811,.18347107,.81652892,10813.058,5372.6777,4300.3799,1140,4593.2363,6219.8213,MSA
2017,Northwest,Polk,103.20784,13.942339,.068627454,.83333331,.098039217,.16666667,.83333331,1422.1185,435.27567,784.84283,202,481.59393,940.5246,Greater MN
2017,Southern,Wabasha,117.01785,11.056536,.029850746,.91044778,.059701491,.14925373,.85074627,740.78784,83.187866,577.59998,80,140,600.78784,Greater MN
2017,NorthCentral,Todd,84.386307,12.372222,.018518519,.81481481,.16666667,.25925925,.74074072,668.09998,40,406.10001,222,298,370.10001,Greater MN
2017,Southwest,Nobles,82.707489,13.674642,.039215688,.78431374,.17647059,.21568628,.78431374,697.40668,103.6067,354.79999,239,307.01276,390.39392,Greater MN
2017,Metro,Hennepin,193.65657,32.100624,.32213742,.59160304,.086259544,.24351145,.75648856,42051.816,32104.83,6993.9868,2953,17973.043,24078.773,MSA
2017,Southern,Mower,101.38907,13.011582,.024691358,.85185188,.12345679,.14814815,.85185188,1053.9381,218.73816,603.20001,232,391.73816,662.20001,Greater MN
2017,Metro,Scott,167.61148,14.895299,.071618035,.89655173,.03183024,.098143235,.90185678,5615.5278,2157.1563,3139.3713,319,1274.2271,4341.3008,MSA
2017,Southeast,Dodge,123.14043,11.548269,.013888889,.93055558,.055555556,.055555556,.94444442,831.4754,93.775406,637.70001,100,100,731.4754,Greater MN
2017,Central,Stearns,113.52768,13.538231,.065610863,.87782806,.056561086,.11538462,.88461536,5983.8979,1800.198,3621.7,562,1541.7833,4442.1147,Greater MN
2017,Southeast,Goodhue,125.75242,12.8197,.07,.85000002,.079999998,.14,.86000001,1281.97,324.67004,795.29999,162,392.99466,888.97534,Greater MN
2017,Central,Wright,138.74654,13.507107,.05105105,.88288289,.066066064,.1021021,.8978979,4497.8662,1309.6198,2690.2466,498,1161.9458,3335.9207,MSA
2017,Northwest,Pennington,107.21687,10.970976,.032258064,.91935486,.048387095,.064516127,.93548387,680.2005,108.90048,509.29999,62,72,608.2005,Greater MN
2017,Southwest,Lyon,101.97158,12.418925,.053571429,.85714287,.089285716,.16071428,.83928573,1390.9197,267.91962,919,204,349.62534,1041.2943,Greater MN
2017,Southeast,Fillmore,99.339958,15.484756,.093023255,.79069769,.11627907,.13953489,.86046511,665.84448,248.64449,315.20001,102,112,553.84448,Greater MN
2017,Southcentral,Le Sueur,118.74892,11.264286,.023809524,.90476191,.071428575,.13095239,.86904764,946.20001,125,702.20001,119,272,674.20001,Greater MN
2017,Southern,Rice,131.88213,11.844321,.044776119,.91791046,.037313432,.097014926,.9029851,1587.139,411.33899,1041.8,134,392.0069,1195.1321,Greater MN
2017,EastCentral,Mille Lacs,109.80631,16.673347,.10204082,.79591835,.10204082,.18367347,.81632656,816.99402,372.41403,344.57999,100,246.29431,570.69971,Greater MN
2017,Southeast,Houston,103.32332,12.631156,.050000001,.85000002,.1,.16666667,.83333331,757.86932,173.36934,434.5,150,250.86908,507.00027,Greater MN
2017,Headwaters,Beltrami,105.54325,13.050611,.033613447,.87394959,.092436977,.15966387,.84033614,1553.0227,146.99414,946.02856,460,545.42859,1007.5941,Greater MN
2017,Central,Sherburne,135.70697,14.224463,.074418604,.88837206,.037209302,.08372093,.91627908,3058.2595,1144.3595,1753.9,160,380.34656,2677.9128,MSA
2017,Southcentral,Martin,92.683067,11.902905,.028985508,.86956519,.10144927,.11594203,.884058,821.30042,116.80042,567.5,137,147,674.30042,Greater MN
2017,Arrowhead,Saint Louis,116.34247,18.461506,.13732395,.73943663,.12323944,.2359155,.76408452,5243.0679,2018.6678,1949.4,1275,2193.9834,3049.0845,Greater MN
2017,Southwestcentral,McLeod,111.14385,12.673431,.045045044,.87387389,.081081077,.13513513,.86486489,1406.7509,260.65088,938.09998,208,363.45023,1043.3007,Greater MN
2017,Westcentral,Clay,121.81927,13.478421,.067415729,.88764048,.044943821,.14606741,.85393256,2399.1589,768.42096,1431.7382,199,576.46887,1822.6902,Greater MN
2017,NorthCentral,Morrison,101.02372,11.373486,.044642858,.875,.080357142,.17857143,.8214286,1273.8304,167.7504,916.08002,190,352.29999,921.5304,Greater MN
2017,UpperMNvalley,Chippewa,94.682091,13.732541,.05882353,.85294116,.088235296,.11764706,.88235295,466.90637,107.00639,279.89999,80,90,376.90637,Greater MN
2017,Northwest,Red Lake,78.226692,20.969564,.043478262,.73913044,.2173913,.26086956,.73913044,482.29999,41,165.3,276,286,196.3,Greater MN
2017,Southwest,Murray,88.230247,12.84644,.047619049,.85714287,.095238097,.095238097,.90476191,269.77524,57.47525,172.3,40,40,229.77525,Greater MN
2017,Metro,Carver,170.88116,25.939499,.18562874,.76646709,.047904193,.13772455,.86227542,4331.8965,3039.6963,1133.2,159,1457.6407,2874.2556,MSA
2017,Westcentral,Stevens,93.162262,11.828503,.064516127,.80645162,.12903225,.16129032,.83870965,366.68356,54.450237,232.23334,80,90,276.68356,Greater MN
2017,Southcentral,Blue Earth,114.19888,20.924126,.12837838,.77702701,.094594598,.14864865,.85135138,3096.7708,1217.8706,1073.9,805,1017,2079.7708,Greater MN
2017,Southern,Steele,109.57484,13.231015,.031746034,.91269839,.055555556,.1031746,.89682537,1667.1079,381.9079,1088.2,197,441.62585,1225.4821,Greater MN
2017,Southcentral,Brown,98.506432,14.452847,.04040404,.86868685,.090909094,.19191919,.80808079,1430.8318,305.73175,831.09998,294,418.51889,1012.3129,Greater MN
2017,Central,Benton,117.9661,12.320086,.041958041,.93006992,.027972028,.062937066,.93706292,1761.7722,441.03885,1238.7333,82,177.42523,1584.3469,Greater MN
2017,NorthCentral,Crow Wing,116.27676,16.165209,.12931034,.79310346,.077586204,.1637931,.83620691,1875.1642,784.76422,848.40002,242,656.3443,1218.8199,Greater MN
2017,NorthCentral,Cass,91.774208,13.15365,.033333335,.73333335,.23333333,.41666666,.58333331,789.21899,56.718994,396.5,336,470.83768,318.38132,Greater MN
2017,Southcentral,Watonwan,86.423759,17.424747,.16666667,.75,.083333336,.16666667,.83333331,418.19394,200.59393,180.60001,37,101,317.19394,Greater MN
2017,Westcentral,Douglas,106.73751,12.7791,.033613447,.89915967,.067226894,.12605043,.87394959,1520.713,276.41299,1045.3,199,419,1101.713,Greater MN
2017,Arrowhead,Cook,116.34626,10.561256,.1,.80000001,.1,.40000001,.60000002,105.61256,13.612559,72,20,50,55.61256,Greater MN
2017,Southwestcentral,Meeker,100.66932,14.536775,.047619049,.83333331,.11904762,.16666667,.83333331,610.54456,180.74454,309.79999,120,300.74454,309.79999,Greater MN
2017,Southcentral,Nicollet,123.31658,18.962072,.16666667,.79166669,.041666668,.069444448,.93055558,1365.2693,752.16925,553.09998,60,137,1228.2693,Greater MN
2017,Westcentral,Otter Tail,102.23907,11.426609,.021428572,.88571429,.092857145,.14285715,.85714287,1599.7252,101.42522,1103.3,395,492.29999,1107.4252,Greater MN
2017,Arrowhead,Itasca,101.2833,13.179247,.080459774,.75862068,.16091955,.37931034,.62068963,1146.5945,209.69452,584.90002,352,677.69452,468.89999,Greater MN
2017,Southwest,Cottonwood,88.082649,11.14386,.02631579,.84210527,.13157895,.23684211,.7631579,423.46667,32,289.46667,102,161.3,262.16666,Greater MN
2017,Northwest,Roseau,88.1642,10.111724,0,.91379309,.086206898,.12068965,.87931037,586.47998,0,487.48001,99,119,467.48001,Greater MN
2017,Headwaters,Clearwater,95.786263,10.430857,0,.88,.12,.23999999,.75999999,260.77142,0,199.77142,61,89.571426,171.2,Greater MN
2017,Northwest,Norman,80.759056,14.982993,.055555556,.72222221,.22222222,.22222222,.77777779,269.69388,29.493879,111.2,129,129,140.69388,Greater MN
2017,EastCentral,Chisago,129.4153,16.635645,.072164945,.83505154,.092783503,.16494845,.83505154,1613.6576,478.95764,734.70001,400,556.28131,1057.3763,MSA
2017,Arrowhead,Koochiching,84.423248,11.58,0,.80000001,.2,.23999999,.75999999,289.5,0,169.5,120,130,159.5,Greater MN
2017,Arrowhead,Carlton,106.04533,17.111357,.11428571,.71428573,.17142858,.38571429,.61428571,1197.795,520.59497,440.20001,237,780.87598,416.91901,Greater MN
2017,Westcentral,Wilkin,93.01358,10.337502,.043478262,.82608694,.13043478,.13043478,.86956519,237.76253,7.5625329,170.2,60,60,177.76253,Greater MN
2017,Headwaters,Lake of the Woods,73.014687,12.305357,0,.75,.25,.375,.625,98.442856,0,54.442856,44,54,44.442856,Greater MN
2017,Southwest,Pipestone,90.942139,11.022036,.025,.85000002,.125,.15000001,.85000002,440.88144,40.081425,300.79999,100,110,330.88144,Greater MN
2017,Southwest,Rock,93.096848,11.180555,0,.94444442,.055555556,.055555556,.94444442,402.5,0,302.5,100,100,302.5,Greater MN
2017,Southwest,Redwood,97.388954,9.6160002,0,.94,.059999999,.1,.89999998,480.79999,0,420.79999,60,80,400.79999,Greater MN
2017,Headwaters,Hubbard,111.15385,11.146544,.035714287,.9285714,.035714287,.35714287,.64285713,624.20642,113.10644,471.10001,40,264.60001,359.60645,Greater MN
2017,Northwest,Marshall,91.326988,11.279565,.027027028,.8108108,.16216215,.1891892,.8108108,417.3439,35.543903,273.79999,108,118,299.3439,Greater MN
2017,Southcentral,Faribault,99.890053,12.93233,.14285715,.77142859,.085714288,.2,.80000001,452.63156,153.33156,239.3,60,168.32516,284.3064,Greater MN
2017,Southcentral,Waseca,99.440056,12.179023,.047619049,.85714287,.095238097,.095238097,.90476191,511.51895,90.618942,343.89999,77,77,434.51895,Greater MN
2017,Southcentral,Sibley,104.07605,10.317647,0,.90196079,.098039217,.17647059,.82352942,526.20001,0,426.20001,100,140,386.20001,Greater MN
2017,Arrowhead,Lake,116.13938,9.3214283,0,.9285714,.071428575,.14285715,.85714287,130.5,0,110.5,20,30,100.5,Greater MN
2017,EastCentral,Isanti,130.13567,17.22436,.15555556,.77777779,.06666667,.22222222,.77777779,775.09619,412.69617,302.39999,60,270.93542,504.16074,MSA
2017,UpperMNvalley,Yellow Medicine,90.421921,10.19386,0,.89473683,.10526316,.21052632,.78947371,387.36667,0,309.36667,78,118.96667,268.39999,Greater MN
2017,Westcentral,Grant,87.478699,11.383333,0,.79166669,.20833333,.20833333,.79166669,273.20001,0,171.2,102,102,171.2,Greater MN
2017,Westcentral,Becker,109.23521,12.094006,.030612245,.85714287,.1122449,.34693879,.65306121,1185.2125,129.61256,773.59998,282,582.81256,602.40002,Greater MN
2017,EastCentral,Pine,108.837,11.356,.02,.86000001,.12,.25999999,.74000001,567.79999,34,411.79999,122,207.3,360.5,Greater MN
2017,UpperMNvalley,Lac qui Parle,101.64661,10.023127,.050000001,.85000002,.1,.1,.89999998,200.46254,7.5625329,152.89999,40,40,160.46254,Greater MN
2017,Southwest,Lincoln,87.202675,10.578571,0,.85714287,.14285715,.17857143,.8214286,296.20001,0,216.2,80,90,206.2,Greater MN
2017,Westcentral,Pope,103.23712,12.295702,.034482758,.89655173,.068965517,.068965517,.93103451,356.57535,81.675354,232.89999,42,42,314.57535,Greater MN
2017,UpperMNvalley,Swift,87.488571,11.465956,.034482758,.82758623,.13793103,.13793103,.86206895,332.51273,49.912716,214.60001,68,68,264.51273,Greater MN
2017,EastCentral,Kanabec,101.71138,23.069489,.05882353,.85294116,.088235296,.29411766,.70588237,784.36261,47.762638,283.60001,453,523,261.36264,Greater MN
2017,Headwaters,Mahnomen,78.118118,14.304762,0,.71428573,.2857143,.5714286,.42857143,300.39999,0,145.39999,155,227.39999,73,Greater MN
2017,Southwestcentral,Renville,95.826942,13.727193,.1,.77499998,.125,.125,.875,549.08771,163.8877,285.20001,100,100,449.08771,Greater MN
2017,Arrowhead,Aitkin,100.35696,11.513637,0,.81818181,.18181819,.36363637,.63636363,253.3,0,171.3,82,122,131.3,Greater MN
2017,UpperMNvalley,Big Stone,85.785233,9.5894737,0,.89473683,.10526316,.10526316,.89473683,182.2,0,152.2,30,30,152.2,Greater MN
2017,Northwest,Kittson,82.083778,11,0,.75,.25,.25,.75,176,0,112,64,64,112,Greater MN
2017,Southwest,Jackson,86.481796,12.537512,.05882353,.79411763,.14705883,.23529412,.7647059,426.27542,93.775406,230.5,102,135.45007,290.82532,Greater MN
2017,Westcentral,Traverse,86.970688,11.108334,0,.83333331,.16666667,.16666667,.83333331,133.3,0,93.300003,40,40,93.300003,Greater MN
2018,Southeast,Freeborn,102.45345,12.269748,.030303031,.89393938,.075757578,.13636364,.86363637,809.80334,155.03192,519.77142,135,310.03192,499.77142,Greater MN
2018,Metro,Washington,177.7348,19.570803,.11633109,.82326621,.060402684,.17449665,.82550335,8748.1484,4919.9888,3233.1594,595,3092.9871,5655.1611,MSA
2018,Southwestcentral,Kandiyohi,108.84396,12.487121,.046296295,.87037039,.083333336,.18518518,.81481481,1348.609,308.19476,792.41431,248,447.11838,901.49072,Greater MN
2018,Southern,Olmsted,156.03375,18.195063,.08374384,.86453199,.05172414,.14778325,.85221672,7387.1953,3104.4114,3083.7839,1199,3133.9316,4253.2637,Greater MN
2018,Southern,Winona,116.6049,13.936781,.072072074,.85585588,.072072074,.12612613,.87387389,1546.9827,437.38263,844.59998,265,396.33795,1150.6447,Greater MN
2018,NorthCentral,Wadena,96.586037,11.740467,.078947365,.7631579,.15789473,.23684211,.7631579,446.13773,84.937729,245.2,116,158.68759,287.45013,Greater MN
2018,Metro,Ramsey,188.51659,23.625948,.21964286,.70535713,.075000003,.26428571,.73571426,13230.531,8836.2783,3287.2524,1107,6313.3076,6917.2231,MSA
2018,Metro,Dakota,189.60278,21.273748,.15142429,.80509746,.043478262,.14242879,.85757118,14189.59,8727.8652,4870.7246,591,4752.8291,9436.7607,MSA
2018,Metro,Anoka,165.39856,17.699881,.12199312,.81271476,.065292098,.18728523,.81271476,10301.331,5445.9414,4075.3896,780,4156.5156,6144.8154,MSA
2018,Northwest,Polk,104.48881,13.355645,.04040404,.83838385,.12121212,.18181819,.81818181,1322.2089,186.79456,735.41431,400,491.59393,830.61493,Greater MN
2018,Southern,Wabasha,122.30447,10.754112,.028571429,.91428572,.057142857,.15714286,.84285712,752.78784,83.187866,589.59998,80,150,602.78784,Greater MN
2018,NorthCentral,Todd,91.095467,10.915255,0,.84745765,.15254237,.23728813,.76271188,644,0,462,182,228,416,Greater MN
2018,Metro,Hennepin,210.24301,33.535179,.30633521,.60465115,.089013636,.25340819,.74659181,41818.371,31489.688,6526.6831,3802,18543.105,23275.266,MSA
